Class of Orbit,Type of Orbit,Longitude of GEO (degrees),Perigee (km),Avg. Altitude,Apogee (km),Eccentricity,Inclination (degrees),Period (minutes),Launch Mass (kg.),Dry Mass (kg.),Power (watts),Date of Launch,Expected Lifetime,Contractor,Country of Contractor,,Source Used for Orbital Data,Source,Source,Source,Source,Source,Source,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Sun-Synchronous,0,554,567.5,581,1.95E-03,64.8,96.01,1,,,4/19/13,1 yr.,Technische Universität Berlin,Germany,,ZARYA,http://www.zarya.info/Diaries/Launches/Launches.php?year=2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Sun-Synchronous,0,681,692,703,1.56E-03,97.9,98.6,166,155,50,10/27/05,7 yrs.,Tsinghua University/University of Surrey,China/United Kingdom,,www.satellitedebris.net 12/12,http://www.spacedaily.com/news/microsat-00k.html,http://www.spacenewsfeed.co.uk/2005/30October2005_25.html,http://www.lib.cas.cz/www/space.40/2005/043A.HTM,http://directory.eoportal.org/pres_DMCDisasterMonitoringConstellationAlSAT1BILSAT1NigeriaSat1UKDMCBeijing1.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Sun-Synchronous,0,500,510.5,521,1.53E-03,97.9,94.8,92,77,120,10/22/01,1.5 yrs.,Deutsches Zentrum für Luft- und Raumfahrt,Germany,,www.satellitedebris.net 12/12,http://perso.wanadoo.fr/eurospace/espdatabase/index.html,http://nssdc.gsfc.nasa.gov/spacewarn/spx576.html,http://spacesensors.dlr.de/SE/bird/,http://www.lib.cas.cz/www/space.40/2001/049C.HTM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,,0,503,505,507,2.91E-04,97.5,94.7,400,110,300,7/22/12,5 yrs.,NPO VNIIEM,Russia,,www.satellitedebris.net 12/12,http://www.spacedaily.com/reports/Russia_Launches_Soyuz_FG_Rocket_with_Five_Satellites_999.html,http://www.zarya.info/Diaries/Launches/Launches.php?year=2012,http://weebau.com/satellite/B/belka2.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,,0,356,528,700,2.49E-02,55,95.19,4,,,5/20/15,,US Naval Academy Lab,USA,,JM/8_15,http://www.spaceflight101.com/afspc-05-secondary-payloads.html,http://www.amsat.org/?page_id=4247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Sun-Synchronous,0,613,676,739,8.94E-03,97.97,98.27,10,,,6/19/14,,"University of Toronto, Institute for Aerospace Studies",Canada,,ZARYA,http://www.univie.ac.at/brite-constellation/html/constellation.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Sun-Synchronous,0,594,740,886,2.05E-02,97.7,99.6,10,,,11/21/13,2 yrs.,"Space Research Center, Polish Academy of Sciences",Poland,,ZARYA,http://www.oosa.unvienna.org/pdf/pres/stsc2013/tech-61E.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Sun-Synchronous,0,610,621.5,633,1.64E-03,98.02,97.1,10,,,8/19/14,2 yrs.,"Space Research Center, Polish Academy of Sciences",Poland,,ZARYA,http://www.nasaspaceflight.com/2014/08/chinese-long-march-4b-gaofen-2-brite-pl-2/,http://www.zarya.info/Diaries/Launches/Launches.php?year=2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Sun-Synchronous,0,570,593.5,617,3.37E-03,97.99,96.55,25,,,6/19/14,,Satellogic S.A.,Argentina,,ZARYA,http://www.machtres.com/lang1/bugsat1.html,,http://www.dk3wn.info/sat/afu/sat_bugsat.shtml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,,0,359,448.5,538,1.31E-02,13,96.85,384,,,4/16/08,,General Dynamics,USA,,WT,http://www.kirtland.af.mil/shared/media/document/AFD-070404-094.pdf,http://www.lib.cas.cz/space.40/2008/I017A.HTM,http://nssdc.gsfc.nasa.gov/spacewarn/spx654.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Sun-Synchronous,0,702,702.5,703,7.07E-05,98.2,98.8,587,,550,4/28/06,3 yrs.,Alcatel Alenia Space,France,,www.satellitedebris.net 12/12,http://www.nasa.gov/pdf/147741main_cloudsat-calipso4.pdf,http://www.skycontrol.net/aerospace/successful-launch-of-the-climatology-calipso-satellite-integrated-by-alcatel-alenia-space/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Sun-Synchronous,0,501,503,505,2.91E-04,97.5,94.7,400,110,300,7/22/12,5 yrs.,All-Russia Research Institute of Electromechanics (NPP VNIIEM),Russia,,www.satellitedebris.net 12/12,http://en.is-service.su/news/childs/page/1/spacecraft-canopus-b-ica-fci-zond-pp-bca-tet-1-ads,http://www.spacedaily.com/reports/Russia_Launches_Soyuz_FG_Rocket_with_Five_Satellites_999.html,http://www.tsenki.com/en/launch_services/help_information/launch/2012/?EID=93961,http://www.zarya.info/Diaries/Launches/Launches.php?year=2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Sun-Synchronous,0,609,619,629,1.43E-03,97.8,97.1,7,,,4/28/08,,University of Toronto Institute for Aerospace Studies,Canada,,www.satellitedebris.net 12/12,http://www.lib.cas.cz/space.40/2008/I021A.HTM,http://www.isro.org/pressrelease/April28_2008.htm,http://nssdc.gsfc.nasa.gov/spacewarn/spx654.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Sun-Synchronous,0,771,777,783,8.40E-04,98.6,100.3,5,,,2/25/13,,University of Toronto Institute for Aerospace Studies,Canada,,SC - ASCR,http://www.utias-sfl.net/nanosatellites/CanX3/,http://space50.kosmo.cz/s40/2013/I009G.HTM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Sun-Synchronous,0,642,650.5,659,1.21E-03,97.74,98.26,15,,,6/30/14,,University of Toronto Institute for Aerospace Studies,Canada,,ZARYA,http://www.squamishchief.com/indian-rocket-successfully-launches-2-small-canadian-satellites-1.1186753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Sun-Synchronous,0,643,649.5,656,9.26E-04,98.26,97.72,15,,,6/30/14,,University of Toronto Institute for Aerospace Studies,Canada,,ZARYA,http://www.squamishchief.com/indian-rocket-successfully-launches-2-small-canadian-satellites-1.1186753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Sun-Synchronous,0,618,618.5,619,7.15E-05,97.9,97.1,"1,560","1,450","1,100",5/5/05,6 yrs.,Indian Space Research Organization (ISRO),India,,www.satellitedebris.net 12/12,http://www.isro.org/pressrelease/May01_2005.htm,http://www.lib.cas.cz/www/space.40/2005/017A.HTM,http://www.gisdevelopment.net/technology/rs/techrs023a.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Sun-Synchronous,0,632,633.5,635,2.14E-04,97,97.4,680,,,1/10/07,,Indian Space Research Organization (ISRO),India,,www.satellitedebris.net 12/12,http://nssdc.gsfc.nasa.gov/spacewarn/spx639.html,http://www.lib.cas.cz/knav/space.40/2007/I001D.HTM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Sun-Synchronous,0,624,633.5,643,1.36E-03,97.9,97.4,680,,,4/28/08,,Indian Space Research Organization (ISRO),India,,www.satellitedebris.net 12/12,http://www.lib.cas.cz/space.40/2008/I021A.HTM,http://nssdc.gsfc.nasa.gov/spacewarn/spx654.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Sun-Synchronous,0,622,633.5,645,1.64E-03,97.9,97.4,694,,,7/12/10,,Indian Space Research Organization (ISRO),India,,www.satellitedebris.net 12/12,http://www.kosmo.cz/modules.php?op=modload&name=kosmo&file=index&fil=/s/2010/035A.HTM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Sun-Synchronous,0,738,743,748,7.03E-04,98.55,99.67,"1,980",,"2,300",12/7/14,3 yrs.,China Academy of Space Technology (CAST),China,,ZARYA,https://directory.eoportal.org/web/eoportal/satellite-missions/c-missions/cbers-3-4,http://www.zarya.info/Diaries/Launches/Launches.php?year=2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Sun-Synchronous,0,636,647,658,1.57E-03,98,97.66,91,,,7/10/15,,Surrey Satellite Technologies Ltd.,United Kingdom,,JM/8_15,http://www.nasaspaceflight.com/2015/07/indian-pslv-launch-five-british-satellites/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,,0,538,541,544,4.34E-04,35.4,95.5,159,,110,3/9/07,,Surrey Satellite Technologies Ltd.,United Kingdom,,www.satellitedebris.net 12/12,http://www.spacenewsfeed.co.uk/2007/11March2007_63.html,http://www.lanl.gov/news/index.php/fuseaction/home.story/story_id/8916,,http://www.lib.cas.cz/www/space.40/2007/006F.HTM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Sun-Synchronous,0,729,738.5,748,1.34E-03,98.5,99.6,100,,,10/21/03,,China Academy of Sciences,China,,www.satellitedebris.net 12/12,http://perso.wanadoo.fr/eurospace/espdatabase/index.html,http://english.cas.ac.cn/eng2003/news/detailnewsb.asp?InfoNo=24708,http://nssdc.gsfc.nasa.gov/spacewarn/spx600.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Sun-Synchronous,0,785,794.5,804,1.33E-03,98.5,98.5,101,,,11/5/08,,China Academy of Sciences,China,,www.satellitedebris.net 12/12,http://www.lib.cas.cz/space.40/2008/I065B.HTM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Sun-Synchronous,0,784,794,804,1.40E-03,98.5,100.7,100,,,11/20/11,,China Academy of Sciences,China,,www.satellitedebris.net 12/12,http://spaceflightnow.com/news/n1111/19longmarch/,http://www.lib.cas.cz/space.40/2011/068A.HTM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Sun-Synchronous,0,778,793.5,809,2.16E-03,98.46,100.74,100,,,9/4/14,,China Academy of Sciences,China ,,ZARYA,http://www.zarya.info/Diaries/Launches/Launches.php?year=2014,http://www.spaceflight101.com/chinese-long-march-2d-successfully-launches-two-satellites---ling-qiao--cx-1-04.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Sun-Synchronous,0,665,668.5,672,4.97E-04,98.03,96.43,200,,,7/19/13,,China Academy of Sciences,China,,WT,http://www.zarya.info/Diaries/Launches/Launches.php?year=2013,http://www.spaceflight101.com/long-march-4c-taiyuan-launch-july-19-2013.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Sun-Synchronous,0,506,522,538,2.32E-03,97.48,95.07,50,,,11/6/14,,Nagoya University and Daido University,Japan,,ZARYA,http://www.zarya.info/Diaries/Launches/Launches.php?year=2014,https://directory.eoportal.org/web/eoportal/satellite-missions/h/hodoyoshi-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Sun-Synchronous,0,484,637.5,791,2.19E-02,64.6,97.4,3,,,9/13/12,,"Space Sciences Laboratory (SSL) of the University of California Berkeley;  Kyung Hee University (KHU), Imperial College London",USA,,ZARYA,http://www.zarya.info/Diaries/Launches/Launches.php?year=2012#end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Sun-Synchronous,0,702,702.5,703,7.07E-05,98.2,98.8,848,,570,4/28/06,2 yrs.,NASA Jet Propulsion Laboratory,USA,,www.satellitedebris.net 12/12,http://cloudsat.atmos.colostate.edu/overview,http://www.nasa.gov/pdf/147741main_cloudsat-calipso4.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Sun-Synchronous,0,499,500,501,1.46E-04,74.75,94.62,,,,12/19/14,,NPO Mashinostroyeniya,Russia,,ZARYA,http://nssdc.gsfc.nasa.gov/nmc/spacecraftDisplay.do?id=2014-084A,http://russianforces.org/blog/2014/12/kondor-e_satellite_launched_by.shtml,http://www.zarya.info/Diaries/Launches/Launches.php?year=2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Sun-Synchronous,0,820,830.5,841,1.46E-03,98.8,101.5,817,395,"1,174",1/6/03,3 yrs.,"Spectrum Astro, Inc.",USA,,www.satellitedebris.net 12/12,http://www.spectrumastro.com/SAI_PressReleases/PR_details.cfm?PRID=148,http://nssdc.gsfc.nasa.gov/spacewarn/spx591.html,http://www.space.com/missionlaunches/titan2_launch_030106.html,http://perso.wanadoo.fr/eurospace/espdatabase/index.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Sun-Synchronous,0,764,800,836,5.02E-03,72,100.9,70,,46,4/15/06,2 yrs.,Orbital Sciences Corp.,USA,,www.satellitedebris.net 12/12,http://www.orbital.com/SatellitesSpace/LEO/FORMOSAT-3/index.html,http://www.ucar.edu/news/releases/2006/cosmic.shtml,http://www.lib.cas.cz/www/space.40/2006/011B.HTM,http://nssdc.gsfc.nasa.gov/spacewarn/spx630.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Sun-Synchronous,0,769,800,831,4.32E-03,72,100.9,70,,46,4/15/06,2 yrs.,Orbital Sciences Corp.,USA,,www.satellitedebris.net 12/12,http://www.orbital.com/SatellitesSpace/LEO/FORMOSAT-3/index.html,http://www.ucar.edu/news/releases/2006/cosmic.shtml,http://www.lib.cas.cz/www/space.40/2006/011B.HTM,http://nssdc.gsfc.nasa.gov/spacewarn/spx630.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
